Kepler ID	KOI	T_dur (h)	Depth	SNR	t0 (days)	e_t0	Peiod (days)	e_period	d/R_star	e_(d/R_star)	R_p/R_Star	e_(R_p/R_Star)	b	e_b	Radius_plan	a (AU)	Teq (K)	chi	Teff	log(g)	s_Rad	Kepmag	f_Teff
7445445	567.03	4.1754	585	26.1	131.36481	3.40E-03	29.0227718	3.10E-04	22.658207	3.30355	0.02813	7.60E-04	0.9356	0.122	2.53	0.175	530	1.21	5536	4.53	0.82	14.338	1
7595157	568.01	1.469	270	28.7	102.63984	1.70E-03	3.3835275	1.90E-05	13.963962	6.48857	0.01564	2.60E-03	0.6354	0.863	1.34	0.042	1006	1.25	5265	4.59	0.79	14.14	1
8008206	569.01	3.0286	617	27.6	118.43684	2.90E-03	20.7287407	1.80E-04	26.517004	9.89444	0.02774	2.80E-03	0.8941	0.396	2.37	0.137	532	1.23	5039	4.55	0.79	14.458	1
8008206	569.02	1.6023	215	25.9	67.5492	1.90E-03	1.6329159	1.30E-05	4.872873	1.81824	0.01512	1.60E-03	0.8072	0.519	1.29	0.025	1246	1.09	5039	4.55	0.79	14.458	1
8120608	571.01	2.4209	705	36.7	107.31567	1.70E-03	7.2672315	3.70E-05	15.63732	7.45531	0.027	2.30E-03	0.7689	0.516	1.53	0.06	503	1.13	3881	4.74	0.52	14.625	1
8120608	571.02	2.8359	833	36.4	109.90047	1.90E-03	13.3430948	7.50E-05	23.447006	11.17869	0.02962	2.50E-03	0.797	0.488	1.68	0.09	411	1.51	3881	4.74	0.52	14.625	1
8120608	571.03	1.9703	524	36.4	66.32863	1.60E-03	3.8867998	1.90E-05	10.303334	4.91226	0.02315	2.00E-03	0.7633	0.521	1.31	0.039	625	1.2	3881	4.74	0.52	14.625	1
8120608	571.04	3.427	711	27.2	86.80089	3.50E-03	22.4075127	2.10E-04	33.126743	15.79364	0.02697	2.30E-03	0.7843	0.501	1.53	0.127	346	1.17	3881	4.74	0.52	14.625	1
8193178	572.01	5.4494	460	42.3	112.77534	2.90E-03	10.6402102	9.20E-05	10.034344	0.79707	0.02135	3.30E-04	0.7707	0.141	2.44	0.09	852	1.06	5666	4.33	1.05	14.173	1
8193178	572.02	4.4939	129	15.9	68.94512	7.50E-03	4.9389172	1.10E-04	6.015568	0.47784	0.01088	4.60E-04	0.7199	0.219	1.24	0.054	1101	1.31	5666	4.33	1.05	14.173	1
8344004	573.01	3.286	723	50.4	105.50279	1.80E-03	5.9965568	3.10E-05	10.574267	2.89729	0.02603	1.10E-03	0.6935	0.438	3	0.063	1035	1.24	5729	4.37	1.06	14.674	1
8344004	573.02	1.9543	232	20.7	66.20341	2.70E-03	2.0618703	2.10E-05	5.189871	1.422	0.015	8.20E-04	0.792	0.378	1.73	0.031	1476	1.25	5729	4.37	1.06	14.674	1
8355239	574.01	3.672	1056	49.9	104.36506	2.00E-03	20.1349335	1.10E-04	30.943571	12.04131	0.03204	3.60E-03	0.721	0.62	2.45	0.134	509	0.97	5047	4.65	0.7	14.859	1
8355239	574.02	3.3977	249	15.5	74.50666	6.40E-03	10.4000635	1.80E-04	19.920225	7.75171	0.01487	1.80E-03	0.5525	0.744	1.14	0.086	635	1	5047	4.65	0.7	14.859	1
8367113	575.01	4.214	654	29.5	116.40593	3.60E-03	24.3158665	2.40E-04	44.314995	21.334511	0.02323	1.60E-03	0.1912	0.786	2.51	0.169	639	1.04	5979	4.48	0.99	14.686	1
8558011	577.01	5.8162	630	20.6	111.54977	5.60E-03	39.6786575	7.00E-04	30.582308	15.22798	0.0264	1.40E-03	0.8423	0.309	2.43	0.212	444	0.9	5043	4.49	0.84	14.405	1
8565266	578.01	5.3452	1162	119.5	102.88176	9.70E-04	6.4124599	1.90E-05	7.178074	0.20882	0.03304	1.70E-04	0.6794	0.098	3.93	0.068	1021	2.94	5777	4.36	1.09	14.684	1
8616637	579.01	1.8487	342	49.5	103.06815	1.00E-03	2.0200119	8.00E-06	5.675939	2.74296	0.01867	8.90E-04	0.7654	0.37	1.55	0.03	1127	1.36	5074	4.6	0.76	14.137	1
8616637	579.02	1.5948	347	34.2	65.59574	1.60E-03	3.7630081	1.90E-05	8.593271	4.1528	0.02108	1.00E-03	0.9045	0.25	1.75	0.045	920	1.25	5074	4.6	0.76	14.137	1
8625925	580.01	3.0256	764	50.8	108.70914	1.60E-03	6.5212345	3.00E-05	8.111599	1.7855	0.031	7.30E-04	0.9075	0.167	2.82	0.067	871	1.02	5603	4.57	0.83	14.856	1
8822216	581.01	2.7533	1280	78.3	108.91343	9.00E-04	6.9969311	1.90E-05	15.953758	5.22951	0.0342	1.90E-03	0.6292	0.519	3.2	0.071	846	1.84	5514	4.55	0.86	14.807	1
9020160	582.01	2.6145	789	57.5	103.47067	1.30E-03	5.9450607	2.30E-05	13.850707	5.64754	0.02699	3.20E-03	0.6489	0.695	2.24	0.061	796	1.53	5103	4.6	0.76	14.808	1
9020160	582.02	2.8979	592	24.9	81.97972	3.50E-03	17.7389431	1.60E-04	28.706896	11.70506	0.02556	3.00E-03	0.8218	0.524	2.12	0.126	554	1.32	5103	4.6	0.76	14.808	1
9076513	583.01	3.3839	236	35	103.73868	2.30E-03	2.4370184	2.00E-05	3.885052	0.58428	0.01513	3.30E-04	0.7453	0.212	1.54	0.036	1286	1.44	5735	4.51	0.93	14.573	1
9146018	584.01	3.9939	736	68.7	108.68602	1.40E-03	9.9267092	4.00E-05	11.543667	1.44007	0.02823	3.90E-04	0.8306	0.163	2.3	0.086	696	1.15	5350	4.62	0.75	14.129	1
9146018	584.02	4.9164	607	43.8	103.3739	2.60E-03	21.2234707	1.60E-04	19.158045	2.38997	0.02577	4.50E-04	0.8459	0.157	2.1	0.142	542	1.24	5350	4.62	0.75	14.129	1
9279669	585.01	2.0443	792	56	104.55842	1.10E-03	3.7221801	1.40E-05	10.194758	4.63744	0.02757	4.10E-03	0.7227	0.769	2.37	0.045	1004	1.27	5437	4.59	0.79	14.911	1
9570741	586.01	3.9971	572	31.6	108.97359	3.00E-03	15.7795544	1.40E-04	24.383072	9.08232	0.02274	2.00E-03	0.6269	0.676	2.17	0.122	675	1.33	5707	4.54	0.88	14.608	1
9607164	587.01	3.7923	879	49.6	104.60435	2.00E-03	14.034832	9.20E-05	15.926975	6.69696	0.03155	1.30E-03	0.8648	0.271	2.6	0.104	608	1.21	5112	4.55	0.76	14.574	1
9631762	588.01	3.1545	674	45.3	108.68379	1.90E-03	10.3557415	5.70E-05	11.588617	3.66278	0.02984	1.10E-03	0.9211	0.187	1.63	0.075	505	1.11	4431	4.76	0.5	14.337	1
9782691	590.01	3.8102	432	28.8	107.54995	3.00E-03	11.388567	1.10E-04	13.723182	4.52816	0.02127	6.70E-04	0.8266	0.267	2.43	0.103	858	1.18	6106	4.45	1.05	14.615	1
9782691	590.02	6.2417	634	28	74.31841	5.10E-03	50.6985168	7.10E-04	37.136898	12.25385	0.0256	7.80E-04	0.833	0.256	2.92	0.278	522	1.01	6106	4.45	1.05	14.615	1
9957627	592.01	5.6679	539	30.8	108.48128	4.20E-03	39.7506218	5.20E-04	23.089428	2.94865	0.02615	6.10E-04	0.9314	0.112	2.74	0.22	536	1.18	5810	4.43	0.96	14.292	1
9958962	593.01	3.4212	609	35.8	104.78635	2.40E-03	9.9976454	6.90E-05	12.556765	3.69689	0.02596	7.50E-04	0.859	0.231	2.63	0.092	805	1.08	5737	4.51	0.93	14.957	1
9958962	593.02	7.2128	1254	34	141.49973	4.50E-03	90.411438	1.30E-03	54.503979	16.046749	0.03736	1.10E-03	0.8673	0.223	3.79	0.397	387	1.06	5737	4.51	0.93	14.957	1
10388286	596.01	1.4351	674	53.1	103.45327	7.20E-04	1.6826932	5.60E-06	7.373117	3.3578	0.02506	4.40E-03	0.617	0.877	1.42	0.023	785	2.37	3740	4.74	0.52	14.818	1
10600261	597.01	5.0443	667	31.5	109.93846	3.60E-03	17.3083096	1.70E-04	20.563318	9.28864	0.0246	9.40E-04	0.6598	0.395	2.6	0.127	711	1.33	5833	4.42	0.97	14.915	1
10600261	597.02	2.5882	181	17.8	66.06513	3.70E-03	2.0922363	2.80E-05	5.027251	2.27086	0.01371	6.40E-04	0.6169	0.43	1.45	0.031	1439	1.23	5833	4.42	0.97	14.915	1
10656823	598.01	3.6094	755	52.2	104.17356	1.70E-03	8.3077831	4.20E-05	8.393411	0.82137	0.03083	4.90E-04	0.9153	0.11	2.53	0.076	718	1.95	5171	4.62	0.75	14.813	1
10676824	599.01	2.6913	575	33.8	106.21024	2.00E-03	6.4545174	4.30E-05	9.557447	3.56108	0.02548	1.50E-03	0.8844	0.335	2.46	0.067	934	1.14	5820	4.53	0.89	14.854	1
10718726	600.01	3.5351	378	35.7	103.37007	2.50E-03	3.5957355	3.10E-05	3.706284	0.92645	0.02099	4.40E-04	0.911	0.129	2.26	0.047	1186	1.21	5869	4.47	0.99	14.827	1
10973664	601.01	2.5598	789	47.5	105.18379	1.20E-03	5.4042926	1.90E-05	11.013083	1.85949	0.02825	1.90E-03	0.7707	0.488	2.84	0.061	1005	1.2	5862	4.52	0.92	14.697	1
10973664	601.02	1.4943	1239	39.7	64.5114	1.10E-03	11.6789303	3.50E-05	18.408499	3.10816	0.22986	1.10E-01	1.1908	0.505	23.11	0.102	777	0.94	5862	4.52	0.92	14.697	1
12459913	602.01	5.7586	457	27.9	110.27655	4.60E-03	12.9138412	1.70E-04	7.998685	2.65245	0.02297	5.30E-04	0.9119	0.144	2.53	0.103	829	1.24	6007	4.37	1.01	14.647	1
4832837	605.01	1.8313	940	75.9	102.72025	6.70E-04	2.6280999	6.40E-06	10.739102	4.10483	0.02787	2.60E-03	0.317	0.836	1.54	0.03	775	2.07	4270	4.75	0.51	14.915	1
5441980	607.01	1.2226	8203	445.1	106.48525	1.30E-04	5.8939915	2.70E-06	39.778111	14.51528	0.08031	4.60E-03	0.0294	0.755	6.41	0.059	854	39.23	5497	4.61	0.73	14.377	1
5608566	609.01	1.91	4517	267.9	105.02738	2.20E-04	4.3969345	2.90E-06	8.603426	1.97247	0.11685	4.30E-02	1.0058	0.356	14.81	0.052	1188	1.73	5696	4.29	1.16	14.491	1
5686174	610.01	2.5173	992	40.1	113.84499	1.80E-03	14.2823181	7.10E-05	35.487343	16.74353	0.0301	7.50E-03	0.6254	0.541	1.76	0.095	427	1.56	4072	4.73	0.54	14.672	1
6309763	611.01	1.6882	4370	446.1	104.05985	1.40E-04	3.251658	1.50E-06	7.173675	1.26585	0.102	2.40E-02	0.9908	0.274	11.32	0.044	1299	3.59	6122	4.46	1.02	14.022	1
6587002	612.01	3.3848	607	36.3	106.21685	2.20E-03	20.7401028	1.30E-04	21.849449	8.50439	0.02813	1.10E-03	0.9163	0.211	4.82	0.146	739	1.25	5105	4.03	1.57	14.157	1
6587002	612.02	5.397	874	43.1	149.56207	2.90E-03	47.426239	4.10E-04	37.923843	14.76098	0.03184	1.20E-03	0.8636	0.261	5.46	0.254	560	1.96	5105	4.03	1.57	14.157	1
7368664	614.01	2.3111	3633	176	103.02237	3.90E-04	12.8746853	1.40E-05	21.30723	3.3152	0.08086	9.10E-03	0.9582	0.193	7.87	0.108	720	1.22	5675	4.54	0.89	14.517	1
9846086	617.01	2.9623	6893	211.3	131.59798	4.00E-04	37.8651962	5.50E-05	48.795406	18.586439	0.40564	2.00E-01	1.3139	0.812	41	0.222	504	1.04	5594	4.51	0.93	14.608	1
10353968	618.01	2.6636	1026	50.7	111.34703	1.40E-03	9.0708075	4.20E-05	20.329163	8.87673	0.03095	3.50E-03	0.6732	0.699	3.1	0.084	799	1.1	5471	4.5	0.92	14.959	1
11773022	620.01	5.7799	6122	132.2	92.10435	6.20E-04	45.1555023	7.20E-05	63.882511	0.63521	0.07074	2.00E-04	0.0304	0.02	7.05	0.249	490	2.5	5803	4.52	0.91	14.669	1
11773022	620.02	8.4192	11627	279.3	145.02345	6.20E-04	130.1831055	3.30E-04	129.403076	1.2867	0.09717	2.40E-04	0.0613	0.092	9.68	0.505	344	3.37	5803	4.52	0.91	14.669	1
11773022	620.03	2.7849	1813	30	228.32095	2.20E-03	85.3128662	9.60E-04	97.63028	0.97077	0.05731	8.10E-03	0.9715	0.169	5.71	0.381	396	2.16	5803	4.52	0.91	14.669	1
12417486	622.01	9.6381	4480	81.2	146.49936	2.60E-03	155.042923	1.40E-03	82.83709	13.20897	0.07	1.30E-03	0.831	0.188	6.96	0.534	298	1	5171	4.44	0.91	14.932	1
12068975	623.01	4.2907	109	26.7	107.06548	3.80E-03	10.3497086	1.20E-04	10.501001	1.03778	0.01062	2.70E-04	0.8361	0.153	1.36	0.089	942	2.25	5877	4.23	1.18	11.811	2
12068975	623.02	5.3385	118	27.9	112.4717	4.30E-03	15.6774902	2.00E-04	13.850422	1.36879	0.01106	2.60E-04	0.8016	0.156	1.42	0.117	822	2.91	5877	4.23	1.18	11.811	2
12068975	623.03	3.8319	83	27.4	104.47038	3.60E-03	5.5993586	6.20E-05	6.972216	0.68904	0.00918	2.30E-04	0.7965	0.169	1.18	0.059	1157	1.14	5877	4.23	1.18	11.811	2
3541946	624.01	4.4116	790	66	115.43844	1.70E-03	17.7899303	8.90E-05	31.648712	12.33856	0.0272	1.20E-03	0.0084	0.556	2.46	0.13	618	1.62	5537	4.57	0.83	13.597	1
3541946	624.02	3.7472	667	32.9	102.54065	3.00E-03	49.567234	4.10E-04	62.666634	24.43121	0.02646	1.40E-03	0.818	0.31	2.4	0.258	438	1.17	5537	4.57	0.83	13.597	1
4449034	625.01	4.2422	1159	63.9	113.44062	1.90E-03	38.1381874	2.10E-04	20.339781	1.12069	0.18069	7.50E-02	1.1431	0.428	46.64	0.254	835	1.57	6199	3.87	2.37	13.592	1
4478168	626.01	4.0327	374	38.4	105.21866	2.60E-03	14.5866671	1.10E-04	27.72761	7.34343	0.01767	6.70E-04	0.1709	0.582	2.09	0.121	814	1.07	6157	4.41	1.09	13.49	2
4563268	627.01	3.4564	412	44.2	109.16855	2.30E-03	7.7519794	5.40E-05	12.941457	3.66834	0.01873	8.60E-04	0.6852	0.471	2.45	0.082	1033	1.29	6125	4.37	1.2	13.307	2
4644604	628.01	2.9266	476	32.9	108.00512	2.00E-03	14.4858818	8.40E-05	23.648035	9.54026	0.02208	2.30E-03	0.8088	0.614	1.87	0.105	679	1.64	5668	4.52	0.78	13.946	1
4656049	629.01	6.7883	412	25.6	105.56696	5.00E-03	40.6994438	5.90E-04	40.415348	19.090219	0.01905	6.90E-04	0.51	0.474	2.73	0.231	653	1.23	6203	4.2	1.31	13.949	1
4827723	632.01	3.1488	255	39.3	104.22003	2.30E-03	7.2385187	5.00E-05	15.493556	6.41296	0.01486	1.00E-03	0.5033	0.646	1.46	0.071	854	2.72	5437	4.49	0.9	13.359	2
4841374	633.01	11.4122	847	41.9	103.59639	5.40E-03	161.4789581	2.90E-03	57.691059	4.18291	0.03095	4.80E-04	0.8821	0.102	5.34	0.573	422	1.18	5759	4.02	1.58	13.871	1
5020319	635.01	3.3645	543	41.1	104.40185	2.10E-03	16.7197857	1.00E-04	31.807146	12.97708	0.02219	3.10E-03	0.5859	0.949	2.73	0.135	782	1.22	6129	4.4	1.13	13.034	2
5113822	638.01	5.0505	1066	53.7	105.65384	1.30E-03	23.6368828	9.20E-05	36.799568	0.8861	0.02955	2.10E-04	0.0292	0.024	3.6	0.159	669	1.36	5722	4.32	1.12	13.595	1
5113822	638.02	6.9026	1162	39.4	79.56571	2.20E-03	67.0934982	4.20E-04	73.773926	1.77642	0.03099	3.10E-04	0.2756	0.155	3.78	0.318	473	1.16	5722	4.32	1.12	13.595	1
5120087	639.01	5.769	491	54.6	115.24074	2.20E-03	17.9798794	1.20E-04	16.350157	1.55338	0.02187	2.60E-04	0.7576	0.156	2.27	0.132	731	1.82	6166	4.46	0.95	13.5	1
5121511	640.01	2.8329	679	45.1	124.78552	1.90E-03	30.9964447	1.70E-04	67.646156	32.919399	0.02496	1.00E-02	0.6291	0.672	2.43	0.185	510	1.02	5264	4.48	0.89	13.332	2
5131180	641.01	3.3817	1002	20.5	111.00126	4.70E-03	14.851757	2.10E-04	26.038828	12.54241	0.03065	1.30E-02	0.6786	0.599	1.83	0.098	428	1	4106	4.72	0.55	13.583	2
5356593	644.01	7.3431	23950	1993.7	173.59679	8.00E-05	45.9778633	1.30E-05	53.756092	0.34319	0.13867	2.50E-04	0.162	0.106	33.16	0.262	689	6.08	5395	3.81	2.19	13.725	1
5374854	645.01	3.1501	201	22.8	103.86542	3.40E-03	8.5034065	8.60E-05	7.415675	0.35587	0.01605	4.90E-04	0.9515	0.091	2.53	0.08	1104	1.47	5890	4.09	1.44	13.716	1
5374854	645.02	8.0072	257	30.6	112.74307	4.70E-03	23.7836189	3.30E-04	14.721115	0.70646	0.01594	3.10E-04	0.7828	0.124	2.51	0.159	783	1.19	5890	4.09	1.44	13.716	1
5531694	647.01	4.6175	208	46.8	103.31329	2.30E-03	5.1694956	3.80E-05	5.937313	0.39473	0.0142	1.90E-04	0.746	0.135	1.65	0.058	1164	1.28	6154	4.37	1.07	13.55	1
5613330	649.01	8.7559	325	51.8	115.9256	3.30E-03	23.4495449	2.20E-04	12.902839	1.31997	0.01816	2.10E-04	0.8005	0.1	2.31	0.161	713	1.31	6000	4.3	1.17	13.31	1
5786676	650.01	2.1391	861	42.6	111.71986	9.10E-04	11.9547758	3.10E-05	34.869888	14.01237	0.02807	5.50E-03	0.6247	0.916	2.32	0.093	621	1.15	4928	4.56	0.76	13.594	1
5796675	652.01	2.8525	3080	215.9	115.75937	3.70E-04	16.0806713	1.80E-05	43.92527	11.94369	0.05018	2.10E-03	0.2507	0.586	2.62	0.1	446	1.54	4628	4.79	0.48	13.653	1
5941160	654.01	3.6684	347	27.5	104.63092	2.70E-03	8.5947676	6.60E-05	6.926223	0.89864	0.02151	4.80E-04	0.9469	0.092	2.97	0.082	1005	1.32	5799	4.24	1.26	13.984	1
5966154	655.01	5.8942	398	56.8	125.09686	2.40E-03	25.6720982	1.80E-04	19.280619	1.15179	0.02047	2.40E-04	0.8404	0.107	2.77	0.18	710	0.98	6133	4.32	1.24	13.004	2
5966154	655.02	12.0628	358	35.2	109.41029	6.30E-03	151.8859863	2.60E-03	63.070343	3.76773	0.01881	3.40E-04	0.7798	0.122	2.54	0.588	393	1.1	6133	4.32	1.24	13.004	2
6020753	657.01	2.0897	539	43.8	104.01782	1.20E-03	4.0694022	1.60E-05	11.979138	3.96545	0.02233	1.70E-03	0.6321	0.534	1.63	0.045	788	1.2	4632	4.64	0.67	13.872	1
6020753	657.02	2.9346	892	46.6	113.79643	1.50E-03	16.2824688	7.10E-05	30.191545	9.9943	0.02847	2.30E-03	0.7422	0.474	2.08	0.112	499	1.04	4632	4.64	0.67	13.872	1
6062088	658.01	1.9352	505	68.1	102.64084	8.30E-04	3.1626947	9.10E-06	10.860381	4.34791	0.02113	6.90E-04	0.538	0.441	2.03	0.042	1146	1.35	5676	4.54	0.88	13.989	1
6062088	658.02	2.0909	484	52.7	105.23722	1.20E-03	5.3706388	2.10E-05	15.458151	6.18861	0.02109	7.00E-04	0.6509	0.397	2.02	0.06	959	1.35	5676	4.54	0.88	13.989	1
6062088	658.03	3.445	166	17.1	66.97465	6.00E-03	11.3298388	1.90E-04	25.426664	10.17946	0.0119	5.50E-04	0.0171	0.947	1.14	0.098	750	1.25	5676	4.54	0.88	13.989	1
6125481	659.01	4.3406	308	28.5	113.76064	2.90E-03	23.2058048	2.00E-04	32.943127	11.41909	0.01682	1.10E-03	0.6194	0.653	2.53	0.17	812	1.02	6463	4.25	1.38	13.413	1
6267535	660.01	7.2182	297	63.3	103.58797	2.30E-03	6.0796289	4.20E-05	4.256879	1.36289	0.01725	2.00E-04	0.7844	0.089	3.17	0.064	1188	1.38	5250	3.95	1.69	13.532	1
6347299	661.01	3.8953	399	34.5	107.98611	2.40E-03	14.401041	1.00E-04	22.77459	8.84037	0.01913	1.10E-03	0.6238	0.564	2.06	0.114	756	1.67	5825	4.43	0.99	13.909	1
6347299	661.02	4.7299	177	12.9	88.16782	8.20E-03	25.6594963	5.60E-04	33.472389	12.99291	0.01256	9.10E-04	0.611	0.577	1.35	0.168	623	1.09	5825	4.43	0.99	13.909	1
6365156	662.01	6.164	292	53.1	103.70886	2.50E-03	10.2140188	7.60E-05	6.419064	1.7975	0.01811	2.30E-04	0.8859	0.079	2.05	0.092	873	1.22	5889	4.4	1.04	13.336	1
6425957	663.01	1.9383	539	90.6	103.84575	5.70E-04	2.7556281	5.50E-06	6.796796	3.03424	0.02433	1.10E-03	0.8151	0.323	1.47	0.032	763	1.16	4156	4.72	0.56	13.506	1
6425957	663.02	2.9732	693	54.8	105.65608	1.30E-03	20.306591	8.00E-05	25.738419	11.49019	0.0301	1.40E-03	0.9045	0.239	1.82	0.122	391	1.54	4156	4.72	0.56	13.506	1
6442340	664.01	4.7968	222	32.7	103.22789	3.40E-03	13.1374207	1.30E-04	16.969133	4.76341	0.01436	3.90E-04	0.6103	0.34	1.83	0.107	834	1.11	5725	4.28	1.17	13.484	1
6442340	664.02	4.1086	97	17.4	66.58211	6.10E-03	7.782197	1.30E-04	11.968905	3.3598	0.00935	3.90E-04	0.5808	0.361	1.19	0.075	997	1.1	5725	4.28	1.17	13.484	1
6442340	664.03	6.2338	100	12.9	85.03041	1.10E-02	23.4419441	7.50E-04	24.964067	7.00767	0.00937	4.80E-04	0.5141	0.382	1.19	0.157	689	1.04	5725	4.28	1.17	13.484	1
6685609	665.01	4.1366	440	87	103.32401	1.10E-03	5.8680506	2.00E-05	7.002773	0.33518	0.0212	1.70E-04	0.7949	0.109	2.51	0.064	1065	1.37	5864	4.38	1.08	13.182	1
6685609	665.02	3.1831	101	34.5	66.57071	2.00E-03	1.6118807	1.20E-05	2.959121	0.14164	0.00981	1.90E-04	0.692	0.168	1.16	0.027	1639	1.29	5864	4.38	1.08	13.182	1
6685609	665.03	4.0809	94	27	66.30145	3.90E-03	3.071563	3.70E-05	4.548279	0.2177	0.00924	2.30E-04	0.6414	0.189	1.09	0.042	1314	1.4	5864	4.38	1.08	13.182	1
6707835	666.01	3.9045	599	55	107.13468	2.00E-03	22.2481823	1.20E-04	37.344147	16.04657	0.02305	1.60E-03	0.5576	0.633	2.56	0.159	638	1.43	5706	4.45	1.02	13.721	2
6752502	667.01	2.7209	8991	152.2	103.45286	5.60E-04	4.3052182	7.10E-06	11.538037	3.18748	0.08718	8.30E-03	0.5242	0.543	5.27	0.043	655	1.35	4135	4.72	0.55	13.826	1
7033671	670.01	3.4906	260	31.7	104.9338	2.80E-03	9.4893827	7.80E-05	17.676956	6.03412	0.01533	9.30E-04	0.5547	0.562	1.92	0.089	889	1.26	5608	4.33	1.15	13.774	1
7040629	671.01	3.6757	162	31.1	103.73663	2.90E-03	4.2286992	3.80E-05	4.055826	1.01884	0.01538	3.60E-04	0.9109	0.126	1.66	0.052	1126	1.67	5845	4.46	0.99	13.749	1
7040629	671.03	4.7293	141	14.9	77.53117	8.00E-03	16.2596245	3.60E-04	9.9544	2.50059	0.01489	7.10E-04	0.9422	0.123	1.61	0.127	721	1.08	5845	4.46	0.99	13.749	1
7115785	672.01	2.9562	578	43.4	105.81231	1.90E-03	16.0879097	8.60E-05	30.651442	12.54972	0.02394	1.70E-03	0.7108	0.525	2.6	0.122	697	0.99	5524	4.41	1	13.998	2
7115785	672.02	5.6344	1036	70.1	86.84003	2.10E-03	41.7498779	2.30E-04	57.883476	23.699421	0.02901	2.00E-03	0.1156	0.737	3.15	0.23	507	1.38	5524	4.41	1	13.998	2
7124613	673.01	3.0297	284	45	103.79082	1.80E-03	4.4174633	2.50E-05	7.928758	2.82692	0.01662	4.40E-04	0.7297	0.333	2.18	0.055	1307	1.4	6338	4.34	1.2	13.343	1
7277317	674.01	10.0745	1724	135	110.91631	1.50E-03	16.338953	7.10E-05	8.169761	1.20094	0.04259	2.20E-04	0.8108	0.06	12.07	0.131	955	1.42	4864	3.65	2.6	13.781	1
7447200	676.01	2.9443	3173	348.9	104.58334	2.60E-04	7.9725437	6.10E-06	18.20281	4.90689	0.05307	1.70E-03	0.5797	0.353	3.3	0.066	566	2.1	4367	4.71	0.57	13.822	2
7447200	676.02	1.7399	1705	255.9	103.89144	2.20E-04	2.453234	2.00E-06	8.296594	2.23649	0.04118	1.30E-03	0.7048	0.308	2.56	0.03	839	2	4367	4.71	0.57	13.822	2
7509886	678.01	2.3971	274	36.3	105.59347	1.80E-03	6.0404701	3.20E-05	7.149486	1.10938	0.01998	5.10E-04	0.9513	0.111	3.55	0.064	1129	1.2	5073	4	1.63	13.283	1
7509886	678.02	2.4178	252	40.7	65.01626	1.70E-03	4.1385527	2.10E-05	5.556398	0.86218	0.01843	4.20E-04	0.9285	0.13	3.27	0.05	1277	1.26	5073	4	1.63	13.283	1
7515212	679.01	9.1873	379	52.5	123.24726	3.70E-03	31.8052578	3.70E-04	13.462642	4.01548	0.02057	2.80E-04	0.8852	0.078	2.61	0.207	618	1.21	5913	4.37	1.16	13.178	2
7515212	679.02	7.3856	54	9.9	72.6353	1.80E-02	16.2583141	7.90E-04	8.606925	2.56718	0.00738	5.10E-04	0.8694	0.181	0.94	0.132	774	1.05	5913	4.37	1.16	13.178	2
7529266	680.01	8.9948	4578	938.6	110.6421	2.00E-04	8.6001453	5.00E-06	7.356591	0.01084	0.06242	4.00E-05	0.3507	0.035	7.22	0.08	973	2.24	6060	4.35	1.06	13.643	1
7619236	682.01	9.4862	5522	177.2	118.99543	1.20E-03	562.1424561	1.60E-03	325.262115	36.40427	0.07626	9.00E-04	0.8013	0.169	10.74	1.367	240	1.84	5592	4.25	1.29	13.916	2
7630229	683.01	3.8192	2291	52.2	110.51941	1.80E-03	278.1221924	2.60E-03	348.15976	161.040497	0.04931	3.80E-03	0.8423	0.433	5.99	0.863	295	0.92	5887	4.39	1.11	13.714	2
7730747	684.01	1.9897	831	79.3	105.25735	8.30E-04	4.034915	1.10E-05	4.53133	0.22215	0.15773	6.40E-02	1.1226	0.391	30.63	0.051	1390	1.23	5331	3.96	1.78	13.831	1
7764367	685.01	3.5799	312	58.2	103.92518	1.50E-03	3.1739047	1.60E-05	5.468345	0.87687	0.01688	2.50E-04	0.6289	0.25	2.83	0.046	1577	1.23	6187	4.18	1.53	13.949	1
7906882	686.01	3.2639	14252	785	104.67373	1.10E-04	52.5135651	1.50E-05	109.320068	4.20011	0.11658	4.80E-04	0.6751	0.122	11.05	0.257	435	2.86	5360	4.47	0.87	13.579	1
7976520	687.01	2.0645	260	26.6	104.98724	2.10E-03	4.1783824	2.80E-05	15.630958	5.90963	0.01446	8.60E-04	0.0927	0.697	1.39	0.049	1049	1.52	5606	4.51	0.88	13.813	1
8161561	688.01	2.9924	276	47.5	103.25552	1.60E-03	3.2757831	1.80E-05	7.456749	2.81455	0.0155	4.20E-04	0.4934	0.436	2.14	0.044	1456	1.33	6157	4.25	1.26	13.992	1
8361905	689.01	3.5036	468	31.3	115.40236	3.10E-03	15.8736925	1.30E-04	22.885363	11.14902	0.02169	2.40E-03	0.7793	0.622	1.69	0.112	606	1.14	5438	4.6	0.72	13.766	1
8480285	691.01	8.5703	677	57	122.3679	2.40E-03	29.6665325	2.20E-04	19.217466	0.78608	0.0254	2.30E-04	0.7241	0.103	2.92	0.186	635	1.35	6037	4.38	1.06	13.965	1
8480285	691.02	6.4335	120	12.2	77.02451	1.00E-02	16.2254696	4.50E-04	12.852366	0.52572	0.01082	4.60E-04	0.7607	0.192	1.25	0.124	777	1.22	6037	4.38	1.06	13.965	1
8557374	692.01	1.8202	179	32	104.84135	1.70E-03	2.4623449	1.50E-05	10.38026	2.69421	0.01205	5.00E-04	0.1368	0.562	1.1	0.035	1210	1.16	5608	4.57	0.84	13.648	1
